ins_1098265465,R9_4,j_1739,1,Terminated,575705,575738,m_2572,1,1,5,89,0.02,0.02
ins_239570620,M2,j_1739,1,Terminated,575705,575707,m_3153,1,1,84,173,0.05,0.05
ins_419247181,R7_4,j_1739,1,Terminated,575705,575738,m_696,1,1,3,85,0.04,0.04
ins_790774932,R5_4,j_1739,1,Terminated,575705,575738,m_2604,1,1,2,92,0.02,0.02
ins_239570900,M2,j_1739,1,Terminated,575705,575706,m_3753,1,1,102,137,0.03,0.04
ins_239570817,M2,j_1739,1,Terminated,575705,575706,m_1757,1,1,106,212,0.06,0.07
ins_239570195,M2,j_1739,1,Terminated,575705,575706,m_936,1,1,102,156,0.04,0.04
ins_790775213,R5_4,j_1739,1,Terminated,575705,575738,m_2645,1,1,3,82,0.02,0.02
ins_790775368,R5_4,j_1739,1,Terminated,575705,575738,m_2530,1,1,2,100,0.06,0.06
ins_276198961,J4_1_2_3,j_1739,1,Terminated,575705,575733,m_362,1,1,79,98,1.76,2.41
ins_356944858,M3,j_1739,1,Terminated,575705,575714,m_3828,1,1,132,572,0.1,0.13
ins_239570721,M2,j_1739,1,Terminated,575705,575706,m_2162,1,1,96,219,0.08,0.08
ins_790775290,R5_4,j_1739,1,Terminated,575705,575738,m_204,1,1,2,83,0.02,0.02
ins_276198797,J4_1_2_3,j_1739,1,Terminated,575705,575734,m_517,1,1,80,100,1.7,2.41
ins_790774859,R5_4,j_1739,1,Terminated,575705,575738,m_204,1,1,3,79,0.02,0.02
ins_104613166,R10_9,j_1739,1,Terminated,575705,575738,m_3682,1,1,2,68,0.12,0.12
ins_419165944,R7_4,j_1739,1,Terminated,575705,575738,m_2560,1,1,3,75,0.02,0.02
ins_419247344,R7_4,j_1739,1,Terminated,575705,575738,m_727,1,1,3,88,0.05,0.05
ins_276198715,J4_1_2_3,j_1739,1,Terminated,575705,575737,m_2189,1,1,75,91,1.81,2.41
ins_790775136,R5_4,j_1739,1,Terminated,575705,575738,m_2877,1,1,4,100,0.02,0.02
ins_794120057,R8_7,j_1739,1,Terminated,575705,575738,m_3846,1,1,1,66,0.1,0.1
ins_276198482,J4_1_2_3,j_1739,1,Terminated,575705,575731,m_1249,1,1,87,116,1.69,2.42
ins_419247422,R7_4,j_1739,1,Terminated,575705,575738,m_2113,1,1,3,85,0.14,0.14
ins_419247098,R7_4,j_1739,1,Terminated,575705,575738,m_180,1,1,3,81,0.02,0.02
ins_790775000,R5_4,j_1739,1,Terminated,575705,575738,m_2366,1,1,2,94,0.02,0.02
ins_276199040,J4_1_2_3,j_1739,1,Terminated,575705,575733,m_1145,1,1,83,160,1.7,2.41
ins_276198558,J4_1_2_3,j_1739,1,Terminated,575705,575738,m_616,1,1,78,138,1.78,2.43
ins_771093068,R6_5,j_1739,1,Terminated,575705,575738,m_2366,1,1,1,35,0.09,0.09
ins_1313285788,M1,j_1739,1,Terminated,575705,575705,m_348,1,1,66,89,0.02,0.02
ins_419247262,R7_4,j_1739,1,Terminated,575705,575738,m_2113,1,1,3,82,0.05,0.05
ins_419247490,R7_4,j_1739,1,Terminated,575705,575738,m_180,1,1,3,91,0.02,0.02
ins_276198635,J4_1_2_3,j_1739,1,Terminated,575705,575736,m_3208,1,1,74,95,1.74,2.43
ins_660459585,M1,j_8185,1,Terminated,207896,207901,m_2113,1,1,61,97,0.03,0.03
ins_530484164,J3_1_2,j_8185,1,Terminated,207896,207904,m_2953,1,1,25,94,0.72,0.81
ins_162007278,M2,j_8185,1,Terminated,207896,207903,m_1192,1,1,75,228,0.04,0.05
ins_530483598,J3_1_2,j_8185,1,Terminated,207896,207905,m_3216,1,1,21,67,0.72,0.82
ins_530484243,J3_1_2,j_8185,1,Terminated,207896,207904,m_531,1,1,21,78,0.72,0.82
ins_370274708,R4_3,j_8185,1,Terminated,207896,207905,m_2470,1,1,3,60,0.06,0.07
ins_660459212,M1,j_8185,1,Terminated,207896,207902,m_4023,1,1,63,113,0.04,0.04
ins_530484582,J3_1_2,j_8185,1,Terminated,207896,207904,m_2517,1,1,21,92,0.63,0.81
ins_530484330,J3_1_2,j_8185,1,Terminated,207896,207904,m_513,1,1,21,92,0.64,0.82
ins_660459297,M1,j_8185,1,Terminated,207896,207900,m_3403,1,1,78,243,0.26,0.26
ins_162007138,M2,j_8185,1,Terminated,207896,207902,m_1361,1,1,93,290,0.18,0.19
ins_660459458,M1,j_8185,1,Terminated,207896,207900,m_4002,1,1,78,248,0.21,0.22
ins_530484501,J3_1_2,j_8185,1,Terminated,207896,207904,m_891,1,1,21,88,0.71,0.82
ins_530484665,J3_1_2,j_8185,1,Terminated,207896,207904,m_1469,1,1,24,90,0.7,0.88
ins_530484418,J3_1_2,j_8185,1,Terminated,207896,207904,m_1469,1,1,21,84,0.71,0.81
ins_530484738,J3_1_2,j_8185,1,Terminated,207896,207904,m_1501,1,1,24,82,0.72,0.81
ins_162007339,M2,j_8185,1,Terminated,207896,207903,m_237,1,1,87,214,0.12,0.13
ins_660459382,M1,j_8185,1,Terminated,207896,207901,m_221,1,1,55,95,0.03,0.03
